img_id,Front bumper,Trunk lid,Bonnet,Head lights(L),Rear bumper,Rear door(R),Front door(R),Rear fender(R),Rear fender(L),Rear lamp(R),Side mirror(R),A pillar(L),Rear door(L),Front door(L),Front fender(R),Front Wheel(L),Front Wheel(R),Rear lamp(L),Front fender(L),Rocker panel(R),Head lights(R),Rear Wheel(R),Rear Wheel(L),C pillar(L),Side mirror(L),Rocker panel(L),Windshield,C pillar(R),Rear windshield,Undercarriage,Roof,A pillar(R),B pillar(R),total_anns,ran_var,dataset
20180516110913_1369629_sc-117340.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8986937394696671,val
20180703211941_1437872_sc-122593.jpg,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.21821684739627623,train
20201110142915_002293_sc-1000535.jpg,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,0.05142591561322507,train
0827003_as-0015875.jpg,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,4.0,0.6567015908014026,train
20180917164619_1640277_sc-132331.jpg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.31558912068357503,train
0498726_as-0031730.jpg,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.45329221347630744,train
1224162_as-0057913.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7099673571773943,train
1000537_as-0068812.jpg,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.45981692801845886,train
0080444_as-0022278.jpg,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,0.11483412267478954,train
20180325215645_1258812_sc-111793.jpg,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.29256314328677635,train
1205759_as-0047835.jpg,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.5761122001136285,train
1011655_as-0073512.jpg,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.21835676392764702,train
20190816222108_2337250_sc-171092.jpg,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,0.8843901786879004,val
20200224234918_2803186_sc-197819.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4232285502635619,train
20190514121510_2095916_sc-157718.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8159021118139679,val
0097947_as-0026994.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.09340324625639707,train
0085945_as-0023763.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5557608118886674,train
1126652_as-0012599.jpg,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.6946045752553485,train
0771856_as-0000745.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.11615028616176504,train
0040782_as-0010880.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7037449091553076,train
20180621122517_1410437_sc-121197.jpg,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.9568649665257811,test
1167724_as-0033954.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.43549883152034297,train
20200307144307_2821495_sc-199189.jpg,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,3.0,0.8673229658979406,val
1816090_as-0053862.jpg,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8711613697595669,val
0635527_as-0065293.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.27689110161471875,train
20190920002416_2505168_sc-176394.jpg,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.6077345802610729,train
1214017_as-0050961.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4474933068663055,train
0125509_as-0036141.jpg,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.0763573765298915,train
20190608151318_2166104_sc-160947.jpg,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6322949970749925,train
0225510_as-0059635.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.18757228506620438,train
20181217154749_1830640_sc-141319.jpg,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8842952097892831,val
2097777_as-0055439.jpg,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,0.02932413276545609,train
0594385_as-0056169.jpg,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.19091989726157466,train
1857264_as-0066054.jpg,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,0.3698554637910141,train
20200203010933_2748702_sc-194831.jpg,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,0.22805181669308894,train
20190505235922_2078988_sc-156611.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.5363516908067906,train
1501466_as-0081795.jpg,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.004991322525347508,train
20190706180735_2239404_sc-164782.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.626245374352048,train
20190425235630_2068969_sc-155343.jpg,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.8237779131292703,val
0800208_as-0008575.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6381091178990862,train
0079988_as-0022049.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7274653251613187,train
0370808_as-0000367.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.5775104291759154,train
0041635_as-0011119.jpg,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3957974735734713,train
2221277_as-0100089.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1589039151076973,train
0568748_as-0051539.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.33674530574428707,train
1850018_as-0064221.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3007473388283547,train
0628768_as-0063839.jpg,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.10697680795198006,train
20210621192007_234433_sc-1027364.jpg,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5682455855419406,train
20181022182801_1702631_sc-136019.jpg,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.7028638869323462,train
20200927183854_3302708_sc-225935.jpg,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,0.811779641984165,val
20200113113342_2693128_sc-192383.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.520025408081426,train
1499817_as-0081425.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.6674672205741649,train
20201203134254_023005_sc-1003680.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.21196979802105642,train
20191002171912_2480228_sc-178346.jpg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.011920586348572293,train
20190522100032_2130319_sc-158739.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4846339847624327,train
20210825145354_334087_sc-1037272.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.23885275734923628,train
2166725_as-0080498.jpg,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.23974425604581107,train
20190208223153_1915460_sc-147040.jpg,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,0.11026762709856308,train
20190509210925_2095971_sc-157091.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7365720049888268,train
1317079_as-0086120.jpg,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.4098058047615315,train
20190919200331_2425177_sc-176371.jpg,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.34061893132880827,train
0534540_as-0042146.jpg,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,0.9792382658083112,test
20200713032246_3097087_sc-215029.jpg,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,0.6397424107698005,train
20200101103532_2681622_sc-190896.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5039778055884337,train
0616830_as-0061368.jpg,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5694804411236432,train
20180226182814_1217357_sc-108923.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4789334277258426,train
20191129122815_2600616_sc-186469.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4201179834888682,train
20180616154543_1396828_sc-120668.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.012807316222054665,train
20201230103233_045988_sc-1006908.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7453963821176716,train
20191118130318_2584739_sc-184994.jpg,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,0.759903267547038,train
20180601133739_1424771_sc-119032.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,0.1198345942320308,train
20210203121522_077667_sc-1010707.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9640238148029037,test
0519871_as-0039209.jpg,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7618525089253091,train
1482856_as-0069688.jpg,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.3040293261350856,train
1533269_as-0099027.jpg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.1028067642780951,train
20180827153859_1585904_sc-129982.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9838787559610654,test
0245712_as-0064791.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.246873186474592,train
20180219155312_1215548_sc-108077.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4009649385977777,train
1429911_as-0051045.jpg,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.8577619334573002,val
0484828_as-0027847.jpg,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.45616917198256557,train
20210705210700_256435_sc-1029776.jpg,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.3616695514547632,train
20200312141106_2837517_sc-199818.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8293913453430213,val
20180612092349_1394371_sc-120252.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7355009538018159,train
0561170_as-0049714.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5293942097501549,train
20191208143752_2620844_sc-187636.jpg,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.09799247976916703,train
0678706_as-0078309.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.32792598958516295,train
0568046_as-0051308.jpg,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5163583004635581,train
0930957_as-0051498.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9970673589080477,test
0320784_as-0085504.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6864874251187444,train
1126169_as-0012409.jpg,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.7534286438568176,train
20180326102747_1268825_sc-111815.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.012947192935785723,train
0596710_as-0056585.jpg,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,0.1708812024196943,train
20210422153336_158376_sc-1019772.jpg,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.24403704207427834,train
0758103_as-0095184.jpg,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,0.36517896696482977,train
20190518123336_2122840_sc-158238.jpg,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,3.0,0.31557755739351756,train
20180606010347_1434923_sc-119587.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.36638060076664614,train
0097609_as-0026902.jpg,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,0.910217544050662,test
20191026201056_2519135_sc-181922.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5408087848329809,train
20180923092022_1641187_sc-132931.jpg,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.18683618018080905,train
20190510160219_2103258_sc-157187.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5168877357380167,train
20210630161644_249840_sc-1028840.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7808880656028592,train
20200105211007_2686922_sc-191444.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7118220037432437,train
20200212143958_2761046_sc-196067.jpg,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.9877049932196528,test
20201028162606_3362966_sc-229948.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7884405456330784,train
1431542_as-0052418.jpg,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5808204115420573,train
20190207084700_1903467_sc-146848.jpg,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.09275787962865589,train
0378949_as-0003927.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.49811198637809895,train
1213188_as-0050604.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8674771046995807,val
20190521102528_2128582_sc-158606.jpg,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.5220866122529666,train
20191230170506_2681967_sc-190657.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.11343072502463936,train
0833782_as-0017589.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5504517789445545,train
20200506162514_2950665_sc-205920.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5308673455245851,train
20210429111443_167119_sc-1020673.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7988266217054653,train
20180823195641_1573821_sc-129582.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.019191233578343403,train
0705213_as-0084890.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.30059526599730857,train
1027137_as-0078821.jpg,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.2241562527746671,train
20191019150052_2511205_sc-180800.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3547767004121348,train
20180313022429_1235627_sc-110494.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.14386735318023158,train
1102254_as-0004402.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4584074374626508,train
20210416142135_152387_sc-1018475.jpg,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,0.7887318795701626,train
20180103074306_1129848_sc-103167.jpg,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.6132132591350209,train
20200302190818_2865732_sc-198638.jpg,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,2.0,0.21320254782168535,train
1317198_as-0086140.jpg,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7783891759219752,train
20200715124705_3115044_sc-215361.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.835800006672646,val
20200323144054_2858794_sc-201113.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3137477250599535,train
20201125205055_015211_sc-1001779.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.04107775325672336,train
20191201180853_2611431_sc-186758.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9691113670551951,test
20190718175331_2271794_sc-166561.jpg,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.06533210497896746,train
1098440_as-0001953.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6984009854673168,train
1933618_as-0094916.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5901299359685641,train
20210312113842_113641_sc-1015059.jpg,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.6430133528539527,train
0980643_as-0064430.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.7732390195518551,train
1288686_as-0073762.jpg,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.7949174422854676,train
0199327_as-0054290.jpg,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.24568982813401263,train
20181209205534_1797144_sc-140600.jpg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.1035619361376171,train
1108341_as-0006583.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.19467560729776656,train
1139806_as-0019902.jpg,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25730279780005605,train
0348159_as-0092213.jpg,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,0.6952753741192501,train
20210412212018_146190_sc-1018522.jpg,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,0.4381896111989161,train
1479797_as-0068021.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7739313220950979,train
20200206182305_2750183_sc-195311.jpg,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.9067372033014548,test
20201022130515_3350546_sc-229095.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.15248526783376504,train
20191015184641_2863767_sc-180296.jpg,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6840208464592759,train
20180227155608_1247399_sc-109010.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.12580547923877938,train
20180723173007_1494720_sc-125187.jpg,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.07861012415904234,train
1755588_as-0030829.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.37516364779936484,train
0690830_as-0081977.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9733985241609159,test
20210609160205_218789_sc-1025822.jpg,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.3572441810762682,train
1237048_as-0060574.jpg,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,0.8078228413782111,val
20190606150524_2166486_sc-160674.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.9864711516825596,test
0813596_as-0010593.jpg,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.5831672201014985,train
20210317224120_118560_sc-1015448.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8387109246164188,val
20210524183356_197314_sc-1023371.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7677056714864551,train
0458616_as-0020902.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5095929495502244,train
20190725130951_2376442_sc-167526.jpg,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.5763121318806605,train
1878090_as-0074707.jpg,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,0.10082547742111325,train
20190216184309_1928362_sc-147848.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.08880711318115064,train
0501312_as-0032647.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0325319904209026,train
0629220_as-0063965.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2282526027012889,train
1467452_as-0064985.jpg,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.8095664062189301,val
0847074_as-0022621.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.40456831275838445,train
20180712181225_1485488_sc-123673.jpg,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.13004753699743565,train
20200208140157_2781065_sc-195530.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.849815993787701,val
20200607191132_3023730_sc-210137.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.418144874098078,train
20180709141520_1458332_sc-123234.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.30283311157143367,train
0218777_as-0057886.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8987776639010835,val
0417561_as-0010741.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.10609604314368226,train
1405797_as-0036814.jpg,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.407584484318664,train
1399035_as-0035735.jpg,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7758893870110641,train
0316323_as-0084601.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,0.038525505020701845,train
20190726032625_2287367_sc-167629.jpg,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.9320204928478153,test
20210129155414_074864_sc-1001336.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.24196988655661167,train
20181005140117_1663666_sc-134189.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9599095079798915,test
20191219152508_2652754_sc-189056.jpg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.257767414319478,train
0602483_as-0057824.jpg,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,0.8436022252213268,val
20210831094327_341693_sc-1038746.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7279224125706805,train
20190516150119_2120972_sc-158023.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3304121624940791,train
20190515214201_2106148_sc-157932.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7765732286595909,train
2050057_as-0040964.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.34545807702893516,train
20210408143328_141971_sc-1017915.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9097606438753366,test
20181008163701_1837574_sc-134498.jpg,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,0.49129394402109705,train
20190805111456_2318785_sc-169265.jpg,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.7330512704659563,train
20191106220728_2551238_sc-183399.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8986491978610723,val
0667998_as-0075067.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8727788304329402,val
20180618121956_1416592_sc-120861.jpg,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.9878953193018382,test
20181217163941_1800357_sc-141338.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.44704685286601054,train
0944507_as-0056259.jpg,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.8213793100192204,val
20200202121804_2740516_sc-194730.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.07481908749490007,train
1474523_as-0066841.jpg,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.20425000920591807,train
0703278_as-0084510.jpg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.621997114306678,train
0313003_as-0083899.jpg,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.3091699547937887,train
20181025171543_1699568_sc-136284.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.28176925048747736,train
1508814_as-0086169.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4619310211073132,train
1247311_as-0062348.jpg,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.10694797388988653,train
0015206_as-0006261.jpg,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,0.055486527027427734,train
20191204041338_2611214_sc-187063.jpg,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.8216196759887346,val
20180715195008_1471671_sc-124070.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5351313857052306,train
0711389_as-0086089.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8614310364836042,val
0652086_as-0070826.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.856420976487848,val
